id,title,latitude,longitude,gmaps
4244,"""Lyndon State College""",44.53433,-72.024563,t
4245,"""Marlboro College""",42.839603,-72.736552,t
4246,"""New England Culinary Institute""",44.261202,-72.55937,t
4247,"""Norwich University""",44.139402,-72.660129,t
4248,"""O'Briens Aveda Institute""",44.433754,-73.210065,t
4249,"""Saint Michael's College""",44.494212,-73.163136,t
4250,"""School for International Training""",42.891035,-72.56738,t
4251,"""College of St Joseph""",43.599777,-73.007033,t
4252,"""Southern Vermont College""",42.867031,-73.21866,t
4253,"""Sterling College""",44.65225,-72.382372,t
4254,"""Vermont Law School""",43.821797,-72.52207,t
4255,"""Vermont State Colleges-Office of the Chancellor""",44.334272,-72.752308,t
4256,"""Vermont Technical College""",43.939321,-72.605179,t
4257,"""Bar Palma Beauty Careers Academy""",37.237643,-79.968854,t
4258,"""Advanced Technology Institute""",36.841029,-76.182939,t
4259,"""Averett University""",36.577273,-79.413214,t
4260,"""Blue Ridge Community College""",38.279582,-78.939038,t
4261,"""Bluefield College""",37.245681,-81.244879,t
4262,"""Bridgewater College""",38.378391,-78.969011,t
4263,"""College of William and Mary""",37.309533,-76.731027,t
4264,"""Regent University""",36.800929,-76.192844,t
4265,"""Central School of Practical Nursing""",36.869409,-76.209528,t
4266,"""Central Virginia Community College""",37.358895,-79.184391,t
4267,"""Christopher Newport University""",37.063281,-76.494876,t
4268,"""Suffolk Beauty Academy""",36.73951,-76.563928,t
4269,"""Bryant and Stratton College-Virginia Beach""",36.82779,-76.138144,t
4270,"""Bryant and Stratton College-Richmond""",37.460414,-77.542139,t
4271,"""Jefferson College of Health Sciences""",37.266704,-79.939165,t
4272,"""Dabney S Lancaster Community College""",37.812546,-79.85179,t
4273,"""Danville Community College""",36.565714,-79.40855,t
4274,"""Eastern Virginia Medical School""",36.861681,-76.300768,t
4275,"""Centura College-Virginia Beach""",36.837641,-76.064503,t
4276,"""Emory and Henry College""",36.772543,-81.831737,t
4277,"""Eastern Mennonite University""",38.478611,-78.876077,t
4278,"""Eastern Shore Community College""",37.64046,-75.750802,t
4279,"""Ferrum College""",36.926648,-80.020864,t
4280,"""George Mason University""",38.83088,-77.30794,t
4281,"""Germanna Community College""",38.375556,-77.780132,t
4282,"""Hampden-Sydney College""",37.242482,-78.461371,t
4283,"""Hampton University""",37.022081,-76.337649,t
4284,"""Hollins University""",37.354629,-79.942196,t
4285,"""J Sargeant Reynolds Community College""",37.637415,-77.472958,t
4286,"""James Madison University""",38.435332,-78.871663,t
4287,"""John Tyler Community College""",37.346261,-77.407937,t
4288,"""Everest College-Newport News""",37.084342,-76.46524,t
4289,"""Liberty University""",37.350345,-79.179688,t
4290,"""Longwood University""",37.301073,-78.395789,t
4291,"""Lord Fairfax Community College""",39.036001,-78.267325,t
4292,"""Suffolk Public Schools-Sentara Obici Hospital School of Practical Nursing""",36.773197,-76.580963,t
4293,"""Lynchburg College""",37.397678,-79.184153,t
4294,"""Lynchburg General Hospital School of Nursing""",37.416945,-79.171418,t
4295,"""Mary Baldwin College""",38.154799,-79.068325,t
4296,"""University of Mary Washington""",38.302206,-77.474392,t
4297,"""Marymount University""",38.905552,-77.128799,t
4298,"""Danville Regional Medical Center School of Health Professions""",36.578155,-79.405414,t
4299,"""Mountain Empire Community College""",36.855116,-82.758482,t
4300,"""National College-Salem""",37.299714,-80.023597,t
4301,"""New River Community College""",37.105229,-80.696055,t
4302,"""Sentara College of Health Sciences""",36.777001,-76.242722,t
4303,"""Tidewater Tech-Trades""",36.872864,-76.219925,t
4304,"""Norfolk State University""",36.848262,-76.26393,t
4305,"""Northern Virginia Community College""",38.834039,-77.236679,t
4306,"""Old Dominion University""",36.884919,-76.309653,t
4307,"""Patrick Henry Community College""",36.7379,-79.871136,t
4308,"""Paul D Camp Community College""",36.674535,-76.937572,t
4309,"""Southside Regional Medical Center Professional Schools""",37.216969,-77.397388,t
4310,"""Miller-Motte Technical College-Lynchburg""",37.375746,-79.226263,t
4311,"""Piedmont Virginia Community College""",38.006902,-78.48371,t
4312,"""Radford University""",37.136914,-80.549731,t
4313,"""Legends Institute""",37.404309,-79.17132,t
4314,"""Randolph-Macon College""",37.749654,-77.472253,t
4315,"""Randolph College""",37.437429,-79.17079,t
4316,"""Rappahannock Community College""",37.564433,-76.623915,t
4317,"""Fortis College-Norfolk""",36.84706,-76.18583,t
4318,"""Richard Bland College of the College of William and Mary""",37.156936,-77.399282,t
4319,"""Bon Secours Memorial College of Nursing""",37.646876,-77.433191,t
4320,"""University of Richmond""",37.577625,-77.538702,t
4321,"""Riverside School of Health Careers""",37.035234,-76.456345,t
4322,"""Roanoke College""",37.29686,-80.056433,t
4323,"""Bon Secours St Mary's Hospital School of Medical Imaging""",37.646799,-77.433133,t
4324,"""Saint Pauls College""",36.76059,-77.850862,t
4325,"""Shenandoah University""",39.166058,-78.158376,t
4326,"""Southern Virginia University""",37.740669,-79.350296,t
4327,"""Southside Virginia Community College""",36.839073,-77.917964,t
4328,"""Southwest Virginia Community College""",37.006196,-81.796682,t
4329,"""Springfield Beauty Academy""",38.831881,-77.196365,t
4330,"""Staunton School of Cosmetology""",38.149493,-79.070618,t
4331,"""Strayer University-Virginia""",38.890747,-77.085053,t
4332,"""Sweet Briar College""",37.556317,-79.079735,t
4333,"""Thomas Nelson Community College""",37.063654,-76.418615,t
4334,"""Tidewater Community College""",36.850635,-76.289669,t
4335,"""Union Presbyterian Seminary""",37.578935,-77.449317,t
4336,"""The University of Virginia's College at Wise""",36.971468,-82.558728,t
4337,"""Virginia Highlands Community College""",36.699275,-82.001304,t
4338,"""Virginia Intermont College""",36.605006,-82.17614,t
4339,"""Virginia Polytechnic Institute and State University""",37.237477,-80.434849,t
4340,"""Virginia Western Community College""",37.245648,-79.973133,t
4341,"""Virginia Commonwealth University""",37.547631,-77.453597,t
4342,"""Virginia Military Institute""",37.784292,-79.525842,t
4343,"""Virginia School of Hair Design""",37.025306,-76.346427,t
4344,"""Virginia University of Lynchburg""",37.395135,-79.151518,t
4345,"""Virginia State University""",37.236453,-77.419886,t
4346,"""Virginia Union University""",37.561864,-77.450954,t
4347,"""Virginia Wesleyan College""",36.868417,-76.18606,t
4348,"""Wards Corner Beauty Academy-Norfolk""",36.912397,-76.255297,t
4349,"""Washington and Lee University""",37.787832,-79.445724,t
4350,"""Sanford-Brown College-Tysons Corner""",38.919483,-77.212418,t
4351,"""Washington County Adult Skill Center""",36.719667,-81.949929,t
4352,"""Woodrow Wilson Rehabilitation Center""",38.117932,-78.991262,t
4353,"""Wytheville Community College""",36.957732,-81.070595,t
4354,"""Academy of Hair Design""",47.421736,-120.309427,t
4355,"""The Art Institute of Seattle""",47.61222,-122.348573,t
4356,"""Northwest Aviation College""",47.327522,-122.22378,t
4357,"""Evergreen Beauty & Barber College-Bellevue""",47.6275,-122.152451,t
4358,"""Bellevue College""",47.584778,-122.149955,t
4359,"""Bellingham Beauty School""",48.750789,-122.480126,t
4360,"""Bellingham Technical College""",48.766189,-122.51216,t
4361,"""Big Bend Community College""",47.185083,-119.318507,t
4362,"""Everest College-Bremerton""",47.564057,-122.625659,t
4363,"""Everest College-Renton""",47.469576,-122.231548,t
4364,"""Central Washington University""",47.004957,-120.537716,t
4365,"""Centralia College""",46.716302,-122.960746,t
4366,"""City University of Seattle""",47.61149,-122.182581,t
4367,"""Lucas Marc Academy""",46.227171,-119.250085,t
4368,"""Clark College""",45.634307,-122.652976,t
4369,"""Clover Park Technical College""",47.175477,-122.495524,t
4370,"""Columbia Basin College""",46.251547,-119.118609,t
4371,"""Cornish College of the Arts""",47.617883,-122.33614,t
4372,"""Divers Institute of Technology""",47.647982,-122.342115,t
4373,"""Eastern Washington University""",47.491293,-117.589371,t
4374,"""Edmonds Community College""",47.816742,-122.327483,t
4375,"""Everett Community College""",48.006626,-122.204736,t
4376,"""Paroba College of Cosmetology""",47.910187,-122.224634,t
4377,"""The Evergreen State College""",47.07382,-122.977492,t
4378,"""Pierce College at Fort Steilacoom""",47.172082,-122.570935,t
4379,"""Glen Dow Academy of Hair Design""",47.657793,-117.416516,t
4380,"""Gonzaga University""",47.668144,-117.403062,t
4381,"""Grays Harbor College""",46.953411,-123.802931,t
4382,"""Green River Community College""",47.312277,-122.178175,t
4383,"""Toni & Guy Hairdressing Academy-Shoreline""",47.761756,-122.345989,t
4384,"""Heritage University""",46.374571,-120.395287,t
4385,"""Highline Community College""",47.388331,-122.302593,t
4386,"""Interface College-Spokane""",47.66791,-117.417046,t
4387,"""International Air and Hospitality Academy""",45.628183,-122.640487,t
4388,"""ITT Technical Institute-Seattle""",47.488594,-122.275242,t
4389,"""ITT Technical Institute-Spokane Valley""",47.675302,-117.222213,t
4390,"""Bastyr University""",47.729935,-122.251708,t
4391,"""Gene Juarez Academy of Beauty""",47.707228,-122.320534,t
4392,"""Bates Technical College""",47.251531,-122.446412,t
4393,"""Lake Washington Institute of Technology""",47.705077,-122.167131,t
4394,"""Lower Columbia College""",46.1428,-122.937653,t
4395,"""Trinity Lutheran College""",47.980328,-122.207663,t
4396,"""Cascade Beauty College""",47.308073,-122.223312,t
4397,"""BJ's Beauty & Barber College""",47.209361,-122.483623,t
4398,"""Northwest Hair Academy""",48.418546,-122.338548,t
4399,"""Seattle Community College-North Campus""",47.69976,-122.33495,t
4400,"""Northwest University""",47.657743,-122.191505,t
4401,"""Olympic College""",47.575093,-122.635751,t
4402,"""Perry Technical Institute""",46.571492,-120.537976,t
4403,"""Pacific Lutheran University""",47.145494,-122.445372,t
4404,"""Peninsula College""",48.100618,-123.41248,t
4405,"""University of Puget Sound""",47.263651,-122.479714,t
4406,"""Renton Technical College""",47.488606,-122.178944,t
4407,"""Saint Martin's University""",47.03709,-122.81535,t
4408,"""Seattle Community College-South Campus""",47.5475,-122.352672,t
4409,"""Seattle Community College-Central Campus""",47.616675,-122.321472,t
4410,"""Everest College-Seattle""",47.708423,-122.333346,t
4411,"""Seattle Pacific University""",47.649338,-122.362923,t
4412,"""Seattle University""",47.610138,-122.3197,t
4413,"""Shoreline Community College""",47.748592,-122.358555,t
4414,"""Skagit Valley College""",48.437235,-122.310199,t
4415,"""South Puget Sound Community College""",47.023472,-122.929405,t
4416,"""Spokane Community College""",47.672571,-117.360957,t
4417,"""Spokane Falls Community College""",47.676741,-117.463538,t
4418,"""Stylemaster College of Hair Design""",46.135905,-122.934826,t
4419,"""Tacoma Community College""",47.246369,-122.521057,t
4420,"""Walla Walla Community College""",46.079851,-118.283725,t
4421,"""Walla Walla University""",46.047,-118.389771,t
4422,"""Washington State University""",46.730448,-117.158168,t
4423,"""University of Washington-Seattle Campus""",47.656213,-122.313115,t
4424,"""Wenatchee Valley College""",47.430931,-120.334813,t
4425,"""Everest College-Vancouver""",45.621523,-122.536462,t
4426,"""Western Washington University""",48.737236,-122.484873,t
4427,"""Whatcom Community College""",48.795923,-122.495832,t
4428,"""Whitman College""",46.07135,-118.33016,t
4429,"""Whitworth University""",47.753699,-117.418077,t
4430,"""Yakima Valley Community College""",46.586098,-120.528525,t
4431,"""Alderson Broaddus College""",39.158067,-80.047728,t
4432,"""Appalachian Beauty School""",37.672192,-82.295552,t
4433,"""Appalachian Bible College""",37.853339,-81.20115,t
4434,"""B M Spurr School of Practical Nursing""",39.946228,-80.753173,t
4435,"""Mountain State University""",37.776222,-81.190653,t
4436,"""Ben Franklin Career Center""",38.367234,-81.75353,t
4437,"""Bethany College""",40.205103,-80.557799,t
4438,"""Bluefield State College""",37.26688,-81.235428,t
4439,"""Cabell County Career Technology Center""",38.403244,-82.372418,t
4440,"""Charleston School of Beauty Culture""",38.350168,-81.634675,t
4441,"""University of Charleston""",38.332577,-81.618667,t
4442,"""Clarksburg Beauty Academy and School of Massage Therapy""",39.279964,-80.338391,t
4443,"""Concord University""",37.423854,-81.005694,t
4444,"""Davis & Elkins College""",38.928693,-79.846391,t
4445,"""Fairmont State University""",39.485925,-80.161844,t
4446,"""Glenville State College""",38.935341,-80.833597,t
4447,"""HRDE-Stanley Technical Institute-Clarksburg""",39.279099,-80.327956,t
4448,"""Huntington Junior College""",38.420142,-82.44306,t
4449,"""James Rumsey Technical Institute""",39.5328,-77.978583,t
4450,"""Ralph R Willis Career and Technical Center""",37.827097,-81.942757,t
4451,"""Human Resource Development and Employment Inc""",39.645683,-79.925671,t
4452,"""Marshall University""",38.42261,-82.43065,t
4453,"""Mercer County Technical Education Center""",37.360024,-81.104647,t
4454,"""Meredith Manor International Equestrian Center""",39.29966,-81.400296,t
4455,"""Monongalia County Technical Education Center""",39.611165,-79.957275,t
4456,"""Morgantown Beauty College Inc""",39.628855,-79.954318,t
4457,"""Mountain State College""",39.273182,-81.548718,t
4458,"""Everest Institute-Cross Lanes""",38.422839,-81.789864,t
4459,"""Opportunities Industrialization Center-North Central West Virginia""",39.485033,-80.144976,t
4460,"""Ohio Valley University""",39.31236,-81.5392,t
4461,"""West Virginia University at Parkersburg""",39.216379,-81.506192,t
4462,"""Potomac State College of West Virginia University""",39.436935,-78.983175,t
4463,"""Academy of Careers and Technology""",37.799775,-81.168609,t
4464,"""Salem International University""",39.288632,-80.571767,t
4465,"""Shepherd University""",39.434319,-77.804844,t
4466,"""Southern West Virginia Community and Technical College""",37.851756,-82.023014,t
4467,"""Fred W Eberle Technical Center""",39.001908,-80.225278,t
4468,"""West Virginia School of Osteopathic Medicine""",37.803879,-80.438644,t
4469,"""West Virginia State University""",38.379002,-81.76802,t
4470,"""West Virginia University Hospital Departments of Rad Tech and Nutrition""",39.650535,-79.964727,t
4471,"""West Liberty University""",40.164417,-80.602256,t
4472,"""West Virginia University Institute of Technology""",38.179427,-81.325199,t
4473,"""West Virginia Wesleyan College""",38.990476,-80.217094,t
4474,"""West Virginia Business College-Wheeling""",40.063518,-80.7227,t
4475,"""West Virginia Junior College-Charleston""",38.347929,-81.634358,t
4476,"""West Virginia Junior College-Morgantown""",39.63264,-79.954803,t
4477,"""International Beauty School 4""",39.454573,-77.964891,t
4478,"""West Virginia Northern Community College""",40.063736,-80.721548,t
4479,"""West Virginia University""",39.63468,-79.953926,t
4480,"""Wheeling Jesuit University""",40.070873,-80.690804,t
4481,"""Wood County School of Practical Nursing""",39.21676,-81.50573,t
4482,"""Advanced Institute of Hair Design""",43.12092,-87.916376,t
4483,"""Advanced Institute of Hair Design""",42.969138,-88.047841,t
4484,"""Alverno College""",42.983518,-87.965498,t
4485,"""Madison Area Technical College""",43.122912,-89.327683,t
4486,"""Bellin Health School of Radiologic Technology""",44.502118,-88.011323,t
4487,"""Bellin College""",44.468277,-87.921722,t
4488,"""Beloit College""",42.50363,-89.03147,t
4489,"""Blackhawk Technical College""",42.593217,-89.016161,t
4490,"""Lakeside School of Massage Therapy""",43.052953,-87.911261,t
4491,"""Cardinal Stritch University""",43.139752,-87.909045,t
4492,"""Carroll University""",43.004647,-88.227962,t
4493,"""Carthage College""",42.622893,-87.820706,t
4494,"""Columbia College of Nursing""",43.09749,-87.917109,t
4495,"""Concordia University-Wisconsin""",43.254217,-87.916628,t
4496,"""Edgewood College""",43.058727,-89.422122,t
4497,"""Fox Valley Technical College""",44.283174,-88.45893,t
4498,"""Gateway Technical College""",42.605677,-87.846695,t
4499,"""Gill-Tech Academy of Hair Design""",44.268381,-88.487234,t
4500,"""The Salon Professional Academy-Eau Claire""",44.783374,-91.461714,t
4501,"""ITT Technical Institute-Greenfield""",42.960006,-87.993353,t
4502,"""DeVry University-Wisconsin""",43.038897,-87.909692,t
4503,"""Lakeland College""",43.841863,-87.884956,t
4504,"""Lakeshore Technical College""",43.924774,-87.75454,t
4505,"""Lawrence University""",44.261323,-88.397822,t
4506,"""Maranatha Baptist Bible College""",43.195709,-88.735055,t
4507,"""Marian University""",43.777411,-88.420638,t
4508,"""Marquette University""",43.038769,-87.928122,t
4509,"""Empire Beauty School-Madison""",43.055346,-89.49087,t
4510,"""Medical College of Wisconsin""",43.044108,-88.022698,t
4511,"""Mid-State Technical College""",44.391219,-89.783449,t
4512,"""Milwaukee Area Technical College""",43.04359,-87.920818,t
4513,"""Milwaukee Institute of Art & Design""",43.030917,-87.907925,t
4514,"""Milwaukee School of Engineering""",43.045364,-87.907691,t
4515,"""Moraine Park Technical College""",43.785224,-88.417656,t
4516,"""Mount Mary College""",43.072303,-88.030594,t
4517,"""Nashotah House""",43.093621,-88.414635,t
4518,"""Nicolet Area Technical College""",45.609542,-89.425055,t
4519,"""Northcentral Technical College""",44.984837,-89.648419,t
4520,"""Northeast Wisconsin Technical College""",44.526342,-88.105976,t
4521,"""Northland International University""",45.58114,-88.095933,t
4522,"""Northland College""",46.578983,-90.874991,t
4523,"""Ripon College""",43.842383,-88.8426,t
4524,"""Sacred Heart School of Theology""",42.910829,-88.04438,t
4525,"""Saint Norbert College""",44.444651,-88.067301,t
4526,"""Silver Lake College of the Holy Family""",44.071038,-87.742961,t
4527,"""State College of Beauty Culture Inc""",44.958536,-89.625182,t
4528,"""Southwest Wisconsin Technical College""",42.976238,-90.637714,t
4529,"""Bryant and Stratton College-Milwaukee""",43.039176,-87.915286,t
4530,"""Theda Clark Medical Center School of Radiologic Technology""",44.187322,-88.4531,t
4531,"""University of Wisconsin Colleges""",43.071583,-89.404531,t
4532,"""Viterbo University""",43.802291,-91.244095,t
4533,"""Chippewa Valley Technical College""",44.794867,-91.505675,t
4534,"""Waukesha County Technical College""",43.070112,-88.258805,t
4535,"""Western Technical College""",43.815147,-91.246249,t
4536,"""University of Wisconsin-Whitewater""",42.835563,-88.742368,t
4537,"""Wisconsin Indianhead Technical College""",45.747831,-91.916484,t
4538,"""Wisconsin School of Professional Psychology""",43.105054,-88.026735,t
4539,"""Paul Mitchell the School-Green Bay""",44.468073,-88.115101,t
4540,"""University of Wisconsin-Eau Claire""",44.798431,-91.500432,t
4541,"""University of Wisconsin-Green Bay""",44.531102,-87.920499,t
4542,"""University of Wisconsin-La Crosse""",43.815295,-91.230149,t
4543,"""Wisconsin Lutheran College""",43.036943,-88.022718,t
4544,"""University of Wisconsin-Oshkosh""",44.024985,-88.549282,t
4545,"""University of Wisconsin-Parkside""",42.646074,-87.855407,t
4546,"""Herzing University-Madison""",43.143622,-89.291617,t
4547,"""University of Wisconsin-Stout""",44.888596,-91.929771,t
4548,"""University of Wisconsin-Superior""",46.717548,-92.089039,t
4549,"""University of Wisconsin-System Administration""",43.075103,-89.406709,t
4550,"""University of Wisconsin-Madison""",43.073858,-89.405356,t
4551,"""University of Wisconsin-Milwaukee""",43.076848,-87.880488,t
4552,"""University of Wisconsin-Platteville""",42.733936,-90.492709,t
4553,"""University of Wisconsin-River Falls""",44.852647,-92.625316,t
4554,"""University of Wisconsin-Stevens Point""",44.529582,-89.570934,t
4555,"""Casper College""",42.830517,-106.327007,t
4556,"""Central Wyoming College""",43.030492,-108.42701,t
4557,"""Eastern Wyoming College""",42.079354,-104.190823,t
4558,"""Laramie County Community College""",41.103874,-104.780973,t
4559,"""Northwest College""",44.760176,-108.761728,t
4560,"""Sheridan College""",44.764467,-106.942374,t
4561,"""Western Wyoming Community College""",41.590964,-109.237126,t
4562,"""Cheeks International Academy of Beauty Culture-Cheyenne""",41.13418,-104.816671,t
4563,"""Wyotech-Laramie""",41.339618,-105.590547,t
4564,"""University of Wyoming""",41.311943,-105.57204,t
4565,"""American Samoa Community College""",-14.322587,-170.742728,t
4566,"""Guam Community College""",13.440649,144.808944,t
4567,"""University of Guam""",13.432726,144.802837,t
4568,"""Northern Marianas College""",15.152247,145.721733,t
4569,"""Institute of Beauty Careers""",18.468611,-66.720979,t
4570,"""Educational Technical College-Recinto de Bayamon""",18.395254,-66.159092,t
4571,"""American University of Puerto Rico""",18.406139,-66.18678,t
4572,"""American University of Puerto Rico""",18.434072,-66.478655,t
4573,"""American Educational College""",18.396942,-66.146866,t
4574,"""Antilles School of Technical Careers""",18.36024,-66.077208,t
4575,"""Universidad Adventista de las Antillas""",18.205329,-67.112632,t
4576,"""Atlantic University College""",18.357395,-66.111714,t
4577,"""Bayamon Central University""",18.400541,-66.181496,t
4578,"""Columbia Centro Universitario-Caguas""",18.2263,-66.028097,t
4579,"""Carlos Albizu University-San Juan""",18.466573,-66.113908,t
4580,"""Caribbean University-Bayamon""",18.340603,-66.190706,t
4581,"""Caribbean University-Carolina""",18.38746,-65.95765,t
4582,"""Pontifical Catholic University of Puerto Rico-Arecibo""",18.446006,-66.679114,t
4583,"""Pontifical Catholic University of Puerto Rico""",18.002867,-66.611335,t
4584,"""Centro de Estudios Multidisciplinarios-San Juan""",18.39031,-66.010873,t
4585,"""Universidad Teologica del Caribe""",18.370604,-66.014483,t
4586,"""Colegio Universitario de San Juan""",18.428528,-66.066529,t
4587,"""Universidad Metropolitana""",18.386652,-66.061042,t
4588,"""Puerto Rico Conservatory of Music""",18.4206,-66.068376,t
4589,"""Center for Advanced Studies On Puerto Rico & the Caribbean""",18.46589,-66.118261,t
4590,"""EDP College of Puerto Rico Inc-San Sebastian""",18.334858,-66.990909,t
4591,"""Emma's Beauty Academy-Mayaguez""",18.199825,-67.140997,t
4592,"""Escuela de Artes Plasticas de Puerto Rico""",18.467401,-66.111462,t
4593,"""Instituto Tecnologico de Puerto Rico- Recinto de Manati""",18.4394,-66.457032,t
4594,"""Sistema Universitario Ana G. Mendez""",18.386652,-66.061042,t
4595,"""Huertas Junior College""",18.219116,-66.031484,t
4596,"""Humacao Community College""",18.148339,-65.826368,t
4597,"""ICPR Junior College-Arecibo""",18.475297,-66.758263,t
4598,"""ICPR Junior College-Mayaguez""",18.201649,-67.141966,t
4599,"""Instituto de Educacion Tecnica Ocupacional La Reine-Manati""",18.429557,-66.490994,t
4600,"""Hispanic American College""",18.238415,-66.042556,t
4601,"""Instituto de Banca y Comercio Inc""",18.402881,-66.111142,t
4602,"""Instituto Tecnologico de Puerto Rico-Recinto de Guayama""",17.976065,-66.106561,t
4603,"""Instituto Tecnologico de Puerto Rico-Recinto de Ponce""",17.998197,-66.629202,t
4604,"""Instituto Tecnologico de Puerto Rico-Recinto de San Juan""",18.412234,-66.016987,t
4605,"""Inter American University of Puerto Rico-San German""",18.083957,-67.053808,t
4606,"""Inter American University of Puerto Rico-Aguadilla""",18.467886,-67.121671,t
4607,"""Inter American University of Puerto Rico-Arecibo""",18.47509,-66.75901,t
4608,"""Inter American University of Puerto Rico-Barranquitas""",18.182702,-66.303314,t
4609,"""Inter American University of Puerto Rico-Metro""",18.368988,-66.077711,t
4610,"""Inter American University of Puerto Rico-Ponce""",18.007388,-66.578498,t
4611,"""Inter American University of Puerto Rico-Central Office""",18.404214,-66.069599,t
4612,"""Inter American University of Puerto Rico-Fajardo""",18.329157,-65.649624,t
4613,"""Inter American University of Puerto Rico-Guayama""",17.98,-66.1101,t
4614,"""Inter American University of Puerto Rico-Bayamon""",18.351631,-66.182473,t
4615,"""Inter American University of Puerto Rico-School of Law""",18.428145,-66.072656,t
4616,"""International Technical College""",18.416999,-66.057312,t
4617,"""Liceo de Arte y Tecnologia""",18.421013,-66.056421,t
4618,"""MBTI Business Training Institute""",18.450225,-66.073372,t
4619,"""Modern Hairstyling Institute""",18.399209,-66.156474,t
4620,"""Modern Hairstyling Institute""",18.476118,-66.754165,t
4621,"""National University College-Bayamon""",18.393027,-66.149,t
4622,"""National University College-Arecibo""",18.474217,-66.719512,t
4623,"""Ponce Paramedical College Inc""",18.017137,-66.592626,t
4624,"""Ponce School of Medicine and Health Sciences""",17.993242,-66.620343,t
4625,"""University of Puerto Rico-Aguadilla""",18.498652,-67.13793,t
4626,"""University of Puerto Rico-Arecibo""",18.469199,-66.74114,t
4627,"""University of Puerto Rico-Bayamon""",18.371398,-66.143541,t
4628,"""University of Puerto Rico-Carolina""",18.391471,-65.989694,t
4629,"""University of Puerto Rico-Cayey""",18.117232,-66.163146,t
4630,"""University of Puerto Rico-Central Administration""",18.380864,-66.070015,t
4631,"""University of Puerto Rico-Humacao""",18.143852,-65.813999,t
4632,"""University of Puerto Rico-Utuado""",18.266183,-66.72228,t
4633,"""University of Puerto Rico-Mayaguez""",18.212964,-67.143911,t
4634,"""University of Puerto Rico-Medical Sciences""",18.408675,-66.051774,t
4635,"""University of Puerto Rico-Ponce""",17.993314,-66.606215,t
4636,"""University of Puerto Rico-Rio Piedras""",18.403027,-66.045875,t
4637,"""Universidad Del Este""",18.415027,-65.983422,t
4638,"""Ryder Memorial School for Practical Nursing""",18.150767,-65.827753,t
4639,"""Rogies School of Beauty Culture-Santurce""",18.439764,-66.073969,t
4640,"""University of Sacred Heart""",18.440592,-66.075103,t
4641,"""Seminario Evangelico de Puerto Rico""",18.407248,-66.050221,t
4642,"""Universidad Central Del Caribe""",18.367405,-66.154522,t
4643,"""Universidad Politecnica de Puerto Rico-Hato Rey Campus""",18.422503,-66.055398,t
4644,"""Pontifical Catholic University of Puerto Rico-Mayaguez""",18.193323,-67.143722,t
4645,"""Universidad Del Turabo""",18.239647,-66.006259,t
4646,"""College of Micronesia-FSM""",6.95525,158.209231,t
4647,"""Palau Community College""",7.342913,134.474043,t
4648,"""University of the Virgin Islands""",18.344193,-64.972866,t
4649,"""Purdue University-Main Campus""",40.428206,-86.914435,t
4650,"""Blue Hills Regional Technical School""",42.181648,-71.103893,t
4651,"""Parker University""",32.880341,-96.893572,t
4652,"""EDP College of Puerto Rico Inc-San Juan""",18.415375,-66.055403,t
4653,"""ICPR Junior College-General Institutional""",18.415772,-66.056996,t
4654,"""ITT Technical Institute-Sylmar""",34.299474,-118.474121,t
4655,"""ITT Technical Institute-Westminster""",39.853973,-105.049559,t
4656,"""Widener University-Delaware Campus""",39.816493,-75.548908,t
4657,"""City College-Fort Lauderdale""",26.18748,-80.17007,t
4658,"""Meridian College""",27.380724,-82.425309,t
4659,"""Georgia Perimeter College""",33.688584,-84.275037,t
4660,"""Georgia Piedmont Technical College""",33.789898,-84.234504,t
4661,"""Toni & Guy Hairdressing Academy-Coeur D Alene""",47.707191,-116.792092,t
4662,"""Cortiva Institute-Chicago""",41.882431,-87.627383,t
4663,"""Environmental Technical Institute-Itasca""",41.983934,-88.028993,t
4664,"""Lincoln College of Technology-Florence""",38.98768,-84.653126,t
4665,"""Trend Setters Academy of Beauty Culture-Elizabethtown""",37.703008,-85.882526,t
4666,"""Traxlers School of Hair""",32.267776,-90.261855,t
4667,"""J & J Hair Design College""",32.737649,-89.533147,t
4668,"""Vatterott College-Berkeley""",38.721992,-90.311898,t
4669,"""Metro Business College-Rolla""",37.93845,-91.755012,t
4670,"""Metro Business College-Jefferson City""",38.588015,-92.249888,t
4671,"""Warren County Community College""",40.752353,-75.005977,t
4672,"""St John's College""",35.666789,-105.912226,t
4673,"""Yeshiva and Kollel Harbotzas Torah""",40.624029,-73.960994,t
4674,"""Bais Medrash Elyon""",41.113974,-74.06923,t
4675,"""Antioch University-Los Angeles""",33.98764,-118.384651,t
4676,"""Antioch University-Santa Barbara""",34.422909,-119.696032,t
4677,"""Antioch University-New England""",42.932344,-72.293798,t
4678,"""Antioch University-Seattle""",47.61696,-122.342647,t
4679,"""Antioch University-Midwest""",39.795828,-83.892094,t
4680,"""Mid-America Christian University""",35.347785,-97.578297,t
4681,"""Platt College-Tulsa""",36.107931,-95.907011,t
4682,"""Ponca City Beauty College""",36.703852,-97.076898,t
4683,"""Francis Tuttle Technology Center""",35.60052,-97.640672,t
4684,"""Career Point College""",36.117167,-95.853268,t
4685,"""Central Technology Center""",35.994261,-96.585322,t
4686,"""Carrington College-Portland""",45.532356,-122.653583,t
4687,"""Career Technology Center of Lackawanna County""",41.452849,-75.652477,t
4688,"""Kaplan Career Institute-Nashville""",36.142966,-86.701519,t
4689,"""Kaplan College-El Paso""",31.737748,-106.327868,t
4690,"""Houston Graduate School of Theology""",29.738356,-95.375536,t
