id,title
4360,"Bellevue College"
4361,"Bellingham Beauty School"
4362,"Bellingham Technical College"
4363,"Big Bend Community College"
4364,"Everest College-Bremerton"
4365,"Everest College-Renton"
4366,"Central Washington University"
4367,"Centralia College"
4368,"City University of Seattle"
4369,"Lucas Marc Academy"
4370,"Clark College"
4371,"Clover Park Technical College"
4372,"Columbia Basin College"
4373,"Cornish College of the Arts"
4374,"Divers Institute of Technology"
4375,"Eastern Washington University"
4376,"Edmonds Community College"
4377,"Everett Community College"
4378,"Paroba College of Cosmetology"
4379,"The Evergreen State College"
4380,"Pierce College at Fort Steilacoom"
4381,"Glen Dow Academy of Hair Design"
4382,"Gonzaga University"
4383,"Grays Harbor College"
4384,"Green River Community College"
4385,"Toni & Guy Hairdressing Academy-Shoreline"
4386,"Heritage University"
4387,"Highline Community College"
4388,"Interface College-Spokane"
4389,"International Air and Hospitality Academy"
4390,"ITT Technical Institute-Seattle"
4391,"ITT Technical Institute-Spokane Valley"
4392,"Bastyr University"
4393,"Gene Juarez Academy of Beauty"
4394,"Bates Technical College"
4395,"Lake Washington Institute of Technology"
4396,"Lower Columbia College"
4397,"Trinity Lutheran College"
4398,"Cascade Beauty College"
4399,"BJ's Beauty & Barber College"
4400,"Northwest Hair Academy"
4401,"Seattle Community College-North Campus"
4402,"Northwest University"
4403,"Olympic College"
4404,"Perry Technical Institute"
4405,"Pacific Lutheran University"
4406,"Peninsula College"
4407,"University of Puget Sound"
4408,"Renton Technical College"
4409,"Saint Martin's University"
4410,"Seattle Community College-South Campus"
4411,"Seattle Community College-Central Campus"
4412,"Everest College-Seattle"
4413,"Seattle Pacific University"
4414,"Seattle University"
4415,"Shoreline Community College"
4416,"Skagit Valley College"
4417,"South Puget Sound Community College"
4418,"Spokane Community College"
4419,"Spokane Falls Community College"
4420,"Stylemaster College of Hair Design"
4421,"Tacoma Community College"
4422,"Walla Walla Community College"
4423,"Walla Walla University"
4424,"Washington State University"
4425,"University of Washington-Seattle Campus"
4426,"Wenatchee Valley College"
4427,"Everest College-Vancouver"
4428,"Western Washington University"
4429,"Whatcom Community College"
4430,"Whitman College"
4431,"Whitworth University"
4432,"Yakima Valley Community College"
4433,"Alderson Broaddus College"
4434,"Appalachian Beauty School"
4435,"Appalachian Bible College"
4436,"B M Spurr School of Practical Nursing"
4437,"Mountain State University"
4438,"Ben Franklin Career Center"
4439,"Bethany College"
4440,"Bluefield State College"
4441,"Cabell County Career Technology Center"
4442,"Charleston School of Beauty Culture"
4443,"University of Charleston"
4444,"Clarksburg Beauty Academy and School of Massage Therapy"
4445,"Concord University"
4446,"Davis & Elkins College"
4447,"Fairmont State University"
4448,"Glenville State College"
4449,"HRDE-Stanley Technical Institute-Clarksburg"
4450,"Huntington Junior College"
4451,"James Rumsey Technical Institute"
4452,"Ralph R Willis Career and Technical Center"
4453,"Human Resource Development and Employment Inc"
4454,"Marshall University"
4455,"Mercer County Technical Education Center"
4456,"Meredith Manor International Equestrian Center"
4457,"Monongalia County Technical Education Center"
4458,"Morgantown Beauty College Inc"
4459,"Mountain State College"
4460,"Everest Institute-Cross Lanes"
4461,"Opportunities Industrialization Center-North Central West Virginia"
4462,"Ohio Valley University"
4463,"West Virginia University at Parkersburg"
4464,"Potomac State College of West Virginia University"
4465,"Academy of Careers and Technology"
4466,"Salem International University"
4467,"Shepherd University"
4468,"Southern West Virginia Community and Technical College"
4469,"Fred W Eberle Technical Center"
4470,"West Virginia School of Osteopathic Medicine"
4471,"West Virginia State University"
4472,"West Virginia University Hospital Departments of Rad Tech and Nutrition"
4473,"West Liberty University"
4474,"West Virginia University Institute of Technology"
4475,"West Virginia Wesleyan College"
4476,"West Virginia Business College-Wheeling"
4477,"West Virginia Junior College-Charleston"
4478,"West Virginia Junior College-Morgantown"
4479,"International Beauty School 4"
4480,"West Virginia Northern Community College"
4481,"West Virginia University"
4482,"Wheeling Jesuit University"
4483,"Wood County School of Practical Nursing"
4484,"Advanced Institute of Hair Design"
4485,"Advanced Institute of Hair Design"
4486,"Alverno College"
4487,"Madison Area Technical College"
4488,"Bellin Health School of Radiologic Technology"
4489,"Bellin College"
4490,"Beloit College"
4491,"Blackhawk Technical College"
4492,"Lakeside School of Massage Therapy"
4493,"Cardinal Stritch University"
4494,"Carroll University"
4495,"Carthage College"
4496,"Columbia College of Nursing"
4497,"Concordia University-Wisconsin"
4498,"Edgewood College"
4499,"Fox Valley Technical College"
4500,"Gateway Technical College"
4501,"Gill-Tech Academy of Hair Design"
4502,"The Salon Professional Academy-Eau Claire"
4503,"ITT Technical Institute-Greenfield"
4504,"DeVry University-Wisconsin"
4505,"Lakeland College"
4506,"Lakeshore Technical College"
4507,"Lawrence University"
4508,"Maranatha Baptist Bible College"
4509,"Marian University"
4510,"Marquette University"
4511,"Empire Beauty School-Madison"
4512,"Medical College of Wisconsin"
4513,"Mid-State Technical College"
4514,"Milwaukee Area Technical College"
4515,"Milwaukee Institute of Art & Design"
4516,"Milwaukee School of Engineering"
4517,"Moraine Park Technical College"
4518,"Mount Mary College"
4519,"Nashotah House"
4520,"Nicolet Area Technical College"
4521,"Northcentral Technical College"
4522,"Northeast Wisconsin Technical College"
4523,"Northland International University"
4524,"Northland College"
4525,"Ripon College"
4526,"Sacred Heart School of Theology"
4527,"Saint Norbert College"
4528,"Silver Lake College of the Holy Family"
4529,"State College of Beauty Culture Inc"
4530,"Southwest Wisconsin Technical College"
4531,"Bryant and Stratton College-Milwaukee"
4532,"Theda Clark Medical Center School of Radiologic Technology"
4533,"University of Wisconsin Colleges"
4534,"Viterbo University"
4535,"Chippewa Valley Technical College"
4536,"Waukesha County Technical College"
4537,"Western Technical College"
4538,"University of Wisconsin-Whitewater"
4539,"Wisconsin Indianhead Technical College"
4540,"Wisconsin School of Professional Psychology"
4541,"Paul Mitchell the School-Green Bay"
4542,"University of Wisconsin-Eau Claire"
4543,"University of Wisconsin-Green Bay"
4544,"University of Wisconsin-La Crosse"
4545,"Wisconsin Lutheran College"
4546,"University of Wisconsin-Oshkosh"
4547,"University of Wisconsin-Parkside"
4548,"Herzing University-Madison"
4549,"University of Wisconsin-Stout"
4550,"University of Wisconsin-Superior"
4551,"University of Wisconsin-System Administration"
4552,"University of Wisconsin-Madison"
4553,"University of Wisconsin-Milwaukee"
4554,"University of Wisconsin-Platteville"
4555,"University of Wisconsin-River Falls"
4556,"University of Wisconsin-Stevens Point"
4557,"Casper College"
4558,"Central Wyoming College"
4559,"Eastern Wyoming College"
4560,"Laramie County Community College"
4561,"Northwest College"
4562,"Sheridan College"
4563,"Western Wyoming Community College"
4564,"Cheeks International Academy of Beauty Culture-Cheyenne"
4565,"Wyotech-Laramie"
4566,"University of Wyoming"
4567,"American Samoa Community College"
4568,"Guam Community College"
4569,"University of Guam"
4570,"Northern Marianas College"
4571,"Institute of Beauty Careers"
4572,"Educational Technical College-Recinto de Bayamon"
4573,"American University of Puerto Rico"
4574,"American University of Puerto Rico"
4575,"American Educational College"
4576,"Antilles School of Technical Careers"
4577,"Universidad Adventista de las Antillas"
4578,"Atlantic University College"
4579,"Bayamon Central University"
4580,"Columbia Centro Universitario-Caguas"
4581,"Carlos Albizu University-San Juan"
4582,"Caribbean University-Bayamon"
4583,"Caribbean University-Carolina"
4584,"Pontifical Catholic University of Puerto Rico-Arecibo"
4585,"Pontifical Catholic University of Puerto Rico"
4586,"Centro de Estudios Multidisciplinarios-San Juan"
4587,"Universidad Teologica del Caribe"
4588,"Colegio Universitario de San Juan"
4589,"Universidad Metropolitana"
4590,"Puerto Rico Conservatory of Music"
4591,"Center for Advanced Studies On Puerto Rico & the Caribbean"
4592,"EDP College of Puerto Rico Inc-San Sebastian"
4593,"Emma's Beauty Academy-Mayaguez"
4594,"Escuela de Artes Plasticas de Puerto Rico"
4595,"Instituto Tecnologico de Puerto Rico- Recinto de Manati"
4596,"Sistema Universitario Ana G. Mendez"
4597,"Huertas Junior College"
4598,"Humacao Community College"
4599,"ICPR Junior College-Arecibo"
4600,"ICPR Junior College-Mayaguez"
4601,"Instituto de Educacion Tecnica Ocupacional La Reine-Manati"
4602,"Hispanic American College"
4603,"Instituto de Banca y Comercio Inc"
4604,"Instituto Tecnologico de Puerto Rico-Recinto de Guayama"
4605,"Instituto Tecnologico de Puerto Rico-Recinto de Ponce"
4606,"Instituto Tecnologico de Puerto Rico-Recinto de San Juan"
4607,"Inter American University of Puerto Rico-San German"
4608,"Inter American University of Puerto Rico-Aguadilla"
4609,"Inter American University of Puerto Rico-Arecibo"
4610,"Inter American University of Puerto Rico-Barranquitas"
4611,"Inter American University of Puerto Rico-Metro"
4612,"Inter American University of Puerto Rico-Ponce"
4613,"Inter American University of Puerto Rico-Central Office"
4614,"Inter American University of Puerto Rico-Fajardo"
4615,"Inter American University of Puerto Rico-Guayama"
4616,"Inter American University of Puerto Rico-Bayamon"
4617,"Inter American University of Puerto Rico-School of Law"
4618,"International Technical College"
4619,"Liceo de Arte y Tecnologia"
4620,"MBTI Business Training Institute"
4621,"Modern Hairstyling Institute"
4622,"Modern Hairstyling Institute"
4623,"National University College-Bayamon"
4624,"National University College-Arecibo"
4625,"Ponce Paramedical College Inc"
4626,"Ponce School of Medicine and Health Sciences"
4627,"University of Puerto Rico-Aguadilla"
4628,"University of Puerto Rico-Arecibo"
4629,"University of Puerto Rico-Bayamon"
4630,"University of Puerto Rico-Carolina"
4631,"University of Puerto Rico-Cayey"
4632,"University of Puerto Rico-Central Administration"
4633,"University of Puerto Rico-Humacao"
4634,"University of Puerto Rico-Utuado"
4635,"University of Puerto Rico-Mayaguez"
4636,"University of Puerto Rico-Medical Sciences"
4637,"University of Puerto Rico-Ponce"
4638,"University of Puerto Rico-Rio Piedras"
4639,"Universidad Del Este"
4640,"Ryder Memorial School for Practical Nursing"
4641,"Rogies School of Beauty Culture-Santurce"
4642,"University of Sacred Heart"
4643,"Seminario Evangelico de Puerto Rico"
4644,"Universidad Central Del Caribe"
4645,"Universidad Politecnica de Puerto Rico-Hato Rey Campus"
4646,"Pontifical Catholic University of Puerto Rico-Mayaguez"
4647,"Universidad Del Turabo"
4648,"College of Micronesia-FSM"
4649,"Palau Community College"
4650,"University of the Virgin Islands"
4651,"Purdue University-Main Campus"
4652,"Blue Hills Regional Technical School"
4653,"Parker University"
4654,"EDP College of Puerto Rico Inc-San Juan"
4655,"ICPR Junior College-General Institutional"
4656,"ITT Technical Institute-Sylmar"
4657,"ITT Technical Institute-Westminster"
4658,"Widener University-Delaware Campus"
4659,"City College-Fort Lauderdale"
4660,"Meridian College"
4661,"Georgia Perimeter College"
4662,"Georgia Piedmont Technical College"
4663,"Toni & Guy Hairdressing Academy-Coeur D Alene"
4664,"Cortiva Institute-Chicago"
4665,"Environmental Technical Institute-Itasca"
4666,"Lincoln College of Technology-Florence"
4667,"Trend Setters Academy of Beauty Culture-Elizabethtown"
4668,"Traxlers School of Hair"
4669,"J & J Hair Design College"
4670,"Vatterott College-Berkeley"
4671,"Metro Business College-Rolla"
4672,"Metro Business College-Jefferson City"
4673,"Warren County Community College"
4674,"St John's College"
4675,"Yeshiva and Kollel Harbotzas Torah"
4676,"Bais Medrash Elyon"
4677,"Antioch University-Los Angeles"
4678,"Antioch University-Santa Barbara"
4679,"Antioch University-New England"
4680,"Antioch University-Seattle"
4681,"Antioch University-Midwest"
4682,"Mid-America Christian University"
4683,"Platt College-Tulsa"
4684,"Ponca City Beauty College"
4685,"Francis Tuttle Technology Center"
4686,"Career Point College"
4687,"Central Technology Center"
4688,"Carrington College-Portland"
4689,"Career Technology Center of Lackawanna County"
4690,"Kaplan Career Institute-Nashville"
4691,"Kaplan College-El Paso"
4692,"Houston Graduate School of Theology"
4693,"Palo Alto College"
4694,"Sebring Career Schools-Huntsville"
4695,"University of Cosmetology Arts & Sciences-San Antonio Perrin"
4696,"Central Texas Beauty College-Round Rock"
4697,"Empire Beauty School-Manitowoc"
4698,"Unification Theological Seminary"
4699,"Athens Technical College"
4700,"Maricopa Skill Center"
4701,"Carrington College California-San Leandro"
4702,"Headmasters School of Hair Design"
4703,"Razzle Dazzle College Inc"
4704,"Beckfield College-Florence"
4705,"University of Louisiana-System Administration"
4706,"Dorsey Business Schools-Wayne"
4707,"Ecumenical Theological Seminary"
4708,"Ross Medical Education Center-Saginaw"
4709,"Sussex County Community College"
4710,"Landmark College"
4711,"National American University-Independence"
4712,"Mississippi Community College Board"
4713,"Yeshiva Gedolah of Greater Detroit"
4714,"Austin Graduate School of Theology"
4715,"Collin County Community College District"
4716,"Ingalls Memorial Hospital Dietetic Internship"
4717,"Owensboro Community and Technical College"
4718,"Heads West Kentucky Beauty College"
4719,"Jenny Lea Academy of Cosmetology"
4720,"Empire Beauty School-Hurstborne"
4721,"Southeast School of Cosmetology"
4722,"Cloyds Beauty School 3 Inc"
4723,"Moore Norman Technology Center"
4724,"Fayette County Career & Technical Institute Practical Nursing Program"
4725,"Franklin County Career and Technology Center"
4726,"Paul Mitchell The School-Knoxville"
4727,"Ogle School Hair Skin Nails-Hurst"
4728,"Okefenokee Technical College"
4729,"FIDM/Fashion Institute of Design & Merchandising-San Diego"
4730,"National American University-Albuquerque"
4731,"Tennessee Technology Center at Nashville"
4732,"ECPI University"
4733,"Ms Roberts Academy of Beauty Culture-Villa Park"
4734,"Anthem Institute-Jersey City"
4735,"Paul Mitchell the School-Houston"
4736,"ATI Career Training Center-Dallas"
4737,"TDDS Technical Institute"
4738,"Fortis Institute-Forty Fort"
4739,"Laurel Business Institute"
4740,"Antonelli Medical and Professional Institute"
4741,"Aviation Institute of Maintenance-Philadelphia"
4742,"Sanford-Brown Institute-Trevose"
4743,"Fortis Institute-Mulberry"
4744,"Carrington College-Phoenix Westside"
4745,"Dorsey Business Schools-Roseville"
4746,"The Salon Professional Academy-Williston"
4747,"Moler-Pickens Beauty Academy"
4748,"ATI Career Training Center-North Richland Hills"
4749,"Red River Technology Center"
4750,"Kaplan Career Institute-Harrisburg"
4751,"ITT Technical Institute-Newburgh"
4752,"Southern Union State Community College"
4753,"South University-Columbia"
4754,"Everest University-Brandon"
4755,"Clinton Technical School"
4756,"Consolidated School of Business-Lancaster"
4757,"Greene County Career and Technology Center"
4758,"Lac Courte Oreilles Ojibwa Community College"
4759,"University of Wisconsin Extension"
4760,"Diesel Driving Academy-Shreveport"
4761,"Pima Medical Institute-Mesa"
4762,"Platt College-Los Angeles"
4763,"Platt College-Aurora"
4764,"Kaplan University-Davenport Campus"
4765,"Kaplan University-Cedar Falls Campus"
4766,"Paul Mitchell The School-Boise"
4767,"Christian Life College"
4768,"Knowledge Systems Institute"
4769,"Educators of Beauty-Rockford"
4770,"ITT Technical Institute-Mount Prospect"
4771,"Northwestern College-Southwestern Campus"
4772,"Tulsa Technology Center-Lemley Campus"
4773,"Tulsa Technology Center-Riverside Campus"
4774,"Tulsa Technology Center-Broken Arrow Campus"
4775,"Douglas J Aveda Institute"
4776,"ITT Technical Institute-Troy"
4777,"Ross Medical Education Center-Brighton"
4778,"Ross Medical Education Center-Ann Arbor"
4779,"Taylortown School of Beauty Inc"
4780,"Pike-Lincoln Technical Center"
4781,"Pennsylvania Institute of Health and Technology"
4782,"Skyline College-Roanoke"
4783,"Bethel Seminary San Diego"
4784,"St Charles Community College"
4785,"Brandman University"
4786,"New College of Florida"
4787,"Arizona Academy of Beauty-North"
4788,"Empire Beauty School-Prescott"
4789,"Le Cordon Bleu College of Culinary Arts-Scottsdale"
4790,"Conservatory of Recording Arts and Sciences"
4791,"Adrians Beauty College of Turlock"
4792,"California Career School"
4793,"San Joaquin Valley College-Fresno"
4794,"Rolf Institute of Structural Integration (The)"
4795,"Heritage College-Denver"
4796,"Empire Beauty School-Highland"
4797,"Sunstate Academy"
4798,"Elizabeth Grady School of Esthetics and Massage Therapy"
4799,"Ross Medical Education Center-Port Huron"
4800,"Capri Institute of Hair Design-Clifton"
4801,"Raphael's School of Beauty Culture Inc-Alliance"
4802,"Metro Technology Centers"
4803,"Heald College-Roseville"
4804,"Daymar College-Bowling Green"
4805,"Academy of Court Reporting-Clawson"
4806,"Ivy Tech Community College-Central Office"
4807,"Everest College-Everett"
4808,"Luna Community College"
4809,"Grabber School of Hair Design"
4810,"Yeshivah Gedolah Rabbinical College"
4811,"University of the District of Columbia David A Clarke School of Law"
4812,"Raphael's School of Beauty Culture Inc-Brunswick"
4813,"Caribbean University-Ponce"
4814,"Caribbean University-Vega Baja"
4815,"University of Advancing Technology"
4816,"Paradise Valley Community College"
4817,"Chandler/Gilbert Community College"
4818,"St Johns Hospital School of Clinical Lab Science"
4819,"Madison Media Institute"
4820,"Sanford-Brown Institute-Landover"
4821,"Sanford-Brown Institute-White Plains"
4822,"Sanford-Brown Institute-Garden City"
4823,"Great Plains Technology Center"
4824,"Montebello Beauty College"
4825,"Roane-Jackson Technical Center"
4826,"Total Cosmetology Training Center"
4827,"Iverson Business School and Court Reporting"
4828,"Lawrence County Career and Technical Center-Practical Nursing Program"
4829,"Pioneer Technology Center"
4830,"Portage Lakes Career Center"
4831,"Eastern College of Health Vocations-New Orleans"
4832,"Bell Mar Beauty College"
4833,"Cannella School of Hair Design-Chicago"
4834,"Florida Career College-Clearwater"
4835,"Caddo Kiowa Technology Center"
4836,"Kaplan College-San Antonio-San Pedro"
4837,"Oswego County BOCES"
4838,"Le Cordon Bleu College of Culinary Arts-Austin"
4839,"The Art Institute of New York City"
4840,"Paris II Educational Center"
4841,"International School of Skin, Nailcare & Massage Therapy"
4842,"America's Career Institute"
4843,"Palomar Institute of Cosmetology"
4844,"Southern Oklahoma Technology Center"
4845,"Computer Career Center"
4846,"Autry Technology Center"
4847,"Greene County Vocational School District"
4848,"Canadian Valley Technology Center"
4849,"Wilkes-Barre Area Career and Technical Center Practical Nursing"
4850,"Mayo Graduate School"
4851,"American Beauty Institute"
4852,"Meridian Technology Center"
4853,"Waynesville Career Center"
4854,"Connecticut Institute of Hair Design"
4855,"Capitol School of Hairstyling and Esthetics"
4856,"Morris County Vocational School District"
4857,"Ross Medical Education Center-Roosevelt Park"
4858,"Ross Medical Education Center-Grand Rapids"
4859,"South Florida Bible College and Theological Seminary"
4860,"Cloyds Beauty School 2 Inc"
4861,"Universal Technical Institute of Illinois Inc"
4862,"Pennsylvania College of Technology"
4863,"Commonwealth Institute of Funeral Service"
4864,"Delta College of Arts & Technology"
4865,"InterCoast Colleges-Orange"
4866,"Stone Child College"
4867,"New York Academy of Art"
4868,"Suffolk County Community College"
4869,"Las Positas College"
4870,"Blades School of Hair Design"
4871,"Altamaha Technical College"
4872,"Ogeechee Technical College"
4873,"Remington College-Mobile Campus"
4874,"Everest College-Aurora"
4875,"Southwest Florida College"
4876,"Mercy/St Luke's School of Radiologic Technology"
4877,"ITT Technical Institute-Norwood"
4878,"Southwest Acupuncture College-Santa Fe"
4879,"Northwest Technology Center-Alva"
4880,"Mercer County Career Center"
4881,"ITT Technical Institute-Knoxville"
4882,"ITT Technical Institute-Austin"
4883,"ITT Technical Institute-Houston North"
4884,"DeVry University's Keller Graduate School of Management-Arizona"
4885,"California State University-San Marcos"
4886,"Argosy University-Hawaii"
4887,"DeVry University's Keller Graduate School of Management-Missouri"
4888,"Baptist Theological Seminary at Richmond"
4889,"Kaplan College-Modesto"
4890,"Kaplan University-Des Moines Campus"
4891,"Hairmasters Institute of Cosmetology"
4892,"Hair Arts Academy"
4893,"Pinnacle Career Institute-Lawrence"
4894,"Interactive College of Technology-Newport"
4895,"Career Technical College-Monroe"
4896,"Empire Beauty School-Lowell"
4897,"Ross Medical Education Center-Taylor"
4898,"McNally Smith College of Music"
4899,"Allied Health Careers"
4900,"National Tractor Trailer School Inc-Liverpool"
4901,"Interactive Learning Systems-Houston"
4902,"Star Career Academy Brick"
4903,"Le Cordon Bleu Institute of Culinary Arts-Pittsburgh"
4904,"New Castle School of Beauty Culture"
4905,"NorthWest Arkansas Community College"
4906,"Madera Beauty College"
4907,"Colorado Heights University"
4908,"Brewster Technical Center"
4909,"Hodges University"
4910,"Everest University-Lakeland"
4911,"Argosy University-Atlanta"
4912,"University of St Augustine for Health Sciences"
4913,"Capital Area School of Practical Nursing"
4914,"Hair Professionals Career College"
4915,"Alexandria School of Scientific Therapeutics"
4916,"Hannibal Career and Technical Center"
4917,"The Hair Design School-Bloomfield"
4918,"Southwest Technology Center"
4919,"Western Area Career and Technology Center"
4920,"Daymar Institute-Clarksville"
4921,"Nossi College of Art"
4922,"Seguin Beauty School-New Braunfels"
4923,"ITT Technical Institute-Norfolk"
4924,"Pima Medical Institute-Seattle"
4925,"Mineral County Vocational Technical Center"
4926,"Hypnosis Motivation Institute"
4927,"Los Angeles ORT College-Los Angeles Campus"
4928,"Martinez Adult Education"
4929,"Everest College-West Los Angeles"
4930,"Thanh Le College School of Cosmetology"
4931,"Southeastern Technical College"
4932,"Massachusetts School of Law"
4933,"Dahls College of Beauty"
4934,"ITT Technical Institute-Albuquerque"
4935,"Community Services Division-Alliance City"
4936,"Universal Technical Institute-Auto, Motorcycle, & Marine Mechanics Institute Division-Orlando"
4937,"D G Erwin Technical Center"
4938,"Rosel School of Cosmetology"
4939,"Worsham College of Mortuary Science"
4940,"Bryan College-Springfield"
4941,"Oregon College of Oriental Medicine"
4942,"Central Pennsylvania Institute of Science and Technology"
4943,"Northwest Educational Center"
4944,"Sebring Career Schools-Houston"
4945,"PCI Health Training Center"
4946,"Windham Memorial Hospital-Radiologic Technology Program"
4947,"Bethel Seminary of the East"
4948,"Miami-Jacobs Career College-Columbus"
4949,"Bryant and Stratton College-Eastlake"
4950,"Hamrick School"
4951,"Alabama State College of Barber Styling"
4952,"Fortis College-Mobile"
4953,"Arkansas Beauty School"
4954,"Everest College-Ontario"
4955,"Downey Adult School"
4956,"Heald College-Stockton"
4957,"Heald College-Hayward"
4958,"CRU Institute"
4959,"Modern Technology School"
4960,"National Career Education"
4961,"Everest College-Anaheim"
4962,"Thuy Princess Beauty College"
4963,"North-West College-Glendale"
4964,"Everest College-City of Industry"
4965,"Fremont College"
4966,"Pomona Unified School District Adult and Career Education"
4967,"University of Phoenix-Online Campus"
4968,"University of Phoenix-San Diego Campus"
4969,"Universal College of Beauty Inc-Los Angeles 2"
4970,"Institute of Business and Medical Careers"
4971,"Xenon International Academy-Denver"
4972,"Academy of Cosmetology"
4973,"Everest Institute-Fort Lauderdale"
4974,"ITT Technical Institute-Lake Mary"
4975,"Sunstate Academy"
4976,"Heritage Institute-Jacksonville"
4977,"Fortis College"
4978,"Remington College-Honolulu Campus"
4979,"Vatterott College-Des Moines"
4980,"Brown Mackie College-Quad Cities"
4981,"Environmental Technical Institute-Blue Island"
4982,"Pivot Point Academy"
4983,"Xenon International Academy-Kansas City"
4984,"Baton Rouge College"
4985,"Diesel Driving Academy-Baton Rouge"
4986,"Jonesville Beauty School"
4987,"New England Hair Academy"
4988,"Rob Roy Academy-Worcester"
4989,"Upper Cape Cod Regional Technical School"
4990,"All State Career-Baltimore"
4991,"New England School of Communications"
4992,"Everest Institute-Kalamazoo"
4993,"Adler Graduate School"
4994,"Lebanon Technology and Career Center"
4995,"Final Touch Beauty School"
4996,"Academy of Hair Design Three"
4997,"Mitchells Hairstyling Academy-Goldsboro"
4998,"Lincoln Technical Institute-Moorestown"
4999,"Monmouth County Vocational School District"
5000,"Kaplan College-Las Vegas"
5001,"Beauty School of Middletown"
5002,"Bryant and Stratton College-Southtowns"
5003,"Continental School of Beauty Culture-Olean"
5004,"National Tractor Trailer School Inc-Buffalo"
5005,"Yeshiva Gedolah Imrei Yosef D'spinka"
5006,"Cleveland Institute of Dental-Medical Assistants-Mentor"
5007,"Cleveland Institute of Dental-Medical Assistants-Lyndhurst"
5008,"Knox County Career Center"
5009,"Madison Adult Career Center"
5010,"Remington College-Cleveland Campus"
5011,"Brown Mackie College-Findlay"
5012,"Toledo Academy of Beauty Culture-East"
5013,"Toledo Academy of Beauty Culture-South"
5014,"US Grant Joint Vocational School"
5015,"CC's Cosmetology College"
5016,"Chisholm Trail Technology Center"
5017,"Gordon Cooper Technology Center"
5018,"Kiamichi Technology Center-Atoka"
5019,"Kiamichi Technology Center-Durant"
5020,"Kiamichi Technology Center-Hugo"
5021,"Kiamichi Technology Center-McAlester"
5022,"Kiamichi Technology Center-Idabel"
5023,"Kiamichi Technology Center-Poteau"
5024,"Kiamichi Technology Center-Spiro"
5025,"Kiamichi Technology Center-Talihina"
5026,"Kiamichi Technology Center"
5027,"4-States Okmulgee Academy of Cosmetology"
5028,"Le Cordon Bleu College of Culinary Arts-Portland"
5029,"YTI Career Institute-Altoona"
5030,"DPT Business School"
5031,"Eastern Center for Arts and Technology"
5032,"Empire Beauty School-Center City Philadelphia"
5033,"Oakbridge Academy of Arts"
5034,"Sanford-Brown Institute-Monroeville"
5035,"Centro de Estudios Multidisciplinarios-Humacao"
5036,"Colegio Mayor de Tecnologia Inc"
5037,"Institucion Chaviano de Mayaguez"
5038,"EDIC College"
5039,"Liceo de Arte-Dise-O y Comercio"
5040,"Universal Technology College of Puerto Rico"
5041,"Academy of Hair Technology"
5042,"Mr Waynes School of Unisex Hair Design"
5043,"Southern Institute of Cosmetology"
5044,"Queen City College"
5045,"College of the Marshall Islands"
5046,"Royal Beauty Careers"
5047,"ITT Technical Institute-San Antonio"
5048,"Remington College-Fort Worth Campus"
5049,"University of Cosmetology Arts & Sciences-San Antonio Jamar"
5050,"School of Automotive Machinists"
5051,"SW School of Business and Technical Careers-Cosmetology"
5052,"SW School of Business and Technical Careers"
5053,"Texas College of Cosmetology-Abilene"
5054,"Vista College"
5055,"Centura College-Newport News"
5056,"Centura College-Norfolk"
5057,"Virginia Beach City Public Schools School of Practical Nursing"
5058,"Northwest College of Art"
5059,"University of Washington-Bothell Campus"
5060,"University of Washington-Tacoma Campus"
5061,"Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography"
5062,"Huntington School of Beauty Culture-Main Campus"
5063,"Valley College-Beckley"
5064,"Valley College-Martinsburg"
5065,"Valley College-Princeton"
5066,"Bellus Academy"
5067,"Capstone College"
5068,"Central Coast College"
5069,"ITT Technical Institute-Torrance"
5070,"Pacific College of Oriental Medicine LLC-San Diego"
5071,"Artistic Nails and Beauty Academy"
5072,"National Aviation Academy"
5073,"Sanford-Brown Institute-Tampa"
5074,"Cain's Barber College Inc"
5075,"Lawton Career Institute-Oak Park"
5076,"Madison Oneida BOCES - Practical Nursing Program"
5077,"Astrodome Career Centers"
5078,"Center for Advanced Legal Studies"
5079,"Houston Training School-Jacinto City"
5080,"Remington College-Houston Campus"
5081,"Bay Mills Community College"
5082,"Fond du Lac Tribal and Community College"
5083,"Northwest Indian College"
5084,"Marinello Schools of Beauty-Provo"
5085,"Marinello Schools of Beauty-Layton"
5086,"Provo College-Provo"
5087,"Marinello Schools of Beauty-Ogden"
5088,"Paul Mitchell the School-Provo"
5089,"University of Phoenix-Utah Campus"
5090,"Utah College of Massage Therapy Inc-Salt Lake City"
5091,"CET-Coachella"
5092,"CET-Oxnard"
5093,"CET-Santa Maria"
5094,"CET-Rancho Temecula"
5095,"Colorado School of Traditional Chinese Medicine"
5096,"Massage Therapy Institute of Colorado"
5097,"Michigan College of Beauty-Troy"
5098,"Ogle School Hair Skin Nails-Dallas"
5099,"Phoenix Seminary"
5100,"Faust Institute of Cosmetology-Spirit Lake"
5101,"Seattle Vocational Institute"
5102,"Baker College of Port Huron"
5103,"Empire Beauty School-Hyannis"
5104,"Brookstone College-Greensboro"
5105,"Cheeks International Academy of Beauty Culture-Fort Collins"
5106,"Cheeks International Academy of Beauty Culture-Greeley"
5107,"Colorado School of Healing Arts"
5108,"Remington College-Colorado Springs Campus"
5109,"Empire Beauty School-Arvada"
5110,"Westwood College-Denver South"
5111,"Kaplan College-Denver"
